CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,tox_score,sent_score
Ugi74Ltg5U6W4XgCoAEC,4rCweDxDqdw,I might be wrong but when a majority of the black community don't vote wouldn't it make sense for there to be an inequality in the city government.,False,False,False,False,False,False,False,False,False,False,False,False,0.010324571281671524,0.8
Ugi7FqQWmQYFGXgCoAEC,4rCweDxDqdw,Is there something wrong with her voice?,False,False,False,False,False,False,False,False,False,False,False,False,0.0008505360456183553,0.8
UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The more those people fuck up America, the more American will fucking hate them. ",True,True,False,False,True,False,False,False,False,False,False,False,0.9985978007316589,0.8
UgimajRNYpD17XgCoAEC,4rCweDxDqdw,Bill Cosby caused them,False,False,False,False,False,False,False,False,False,False,False,False,0.009649352170526981,0.8
UgiYcJff050IdHgCoAEC,4rCweDxDqdw,"The US Justice Department has audited the Ferguson Police Department and found 180 counts of excessive use of police force against African-Americans from 2009-2014.  In addition, they found 7 emails containing discriminatory language on Department computers.  The Federal government is pursuing a criminal case against the Ferguson Police Department.  I wonder if Bob McCulloch will try to defend this one.",False,False,False,False,False,False,False,False,False,False,False,False,0.0006594439619220793,0.8
UgiZ0uPciaqqCHgCoAEC,4rCweDxDqdw,Is there something wrong with the audio?,False,False,False,False,False,False,False,False,False,False,False,False,0.0007339245639741421,0.8
Ugj6KaiR6Y27RngCoAEC,4rCweDxDqdw,that's just flat out racist to say one race can't represent another equally. if majority blacks voted for the white people does that mean the blacks that voted didn't vote for their own best interest? and that the elected white official can't represent the black voters that put him/her in office?,False,False,False,False,False,False,False,False,False,False,False,False,0.037284914404153824,0.8
UgjEVu1dSOaIJ3gCoAEC,4rCweDxDqdw,"The report on the 'Inequality of Enforcement' statistics can be found in the description, and here:
http://ago.mo.gov/VehicleStops/2013/reports/161.pdf

To those who are questioning the math here, please check it for yourself, we're not here to teach basic algebra! These numbers are not proportional. Our video scratches the surface, and we do encourage you to do supplemental research on their own if you wish to know more.",False,False,False,False,False,False,False,False,False,False,False,False,0.0006062929751351476,0.5
UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,True,False,False,False,False,True,True,False,False,False,False,False,0.241682767868042,0.8
UgjGXwDAaQDElXgCoAEC,4rCweDxDqdw,How come they call the 'blacks' African Americans but not European American to the 'whites' ?,False,False,False,False,False,False,False,False,False,False,False,False,0.054823484271764755,0.5
UgjhYhKJO47d-XgCoAEC,4rCweDxDqdw," Did the IDIOT reporter do the survey on the percent of blacks that are involved in the following:- Gang Activities
ShopLifting
Car Jacking
Robberies
Robberies with assault
Teenage Pregnancies",True,True,False,False,False,True,True,False,False,False,False,False,0.7927926778793335,0.8
UgjMdghS2VaoXHgCoAEC,4rCweDxDqdw,"""Here there is no racism, here, you are all equally worthless!"" - Full Metal Jacket",False,False,False,False,False,False,False,False,False,False,False,False,0.7687748074531555,0.2
Ugj-oYTmB9sg6ngCoAEC,4rCweDxDqdw,"TestTube. Can you please explain to me how blacks get stopped and searched more than whites? If whites get make up 29% of the population and get searched 6.9% of the time while blacks make up 67% of the population and get searched 12.1% of the time, it's pretty obvious that whites are likely to get searched MORE. Do you want me to explain it further why that is or can you find someone in your team that actually remembers basic grade school math? I could go on and on about what is wrong about this video but it seems to have been already explained by others. Seriously, I do enjoy watching your channel, but the bias is strong with this one and almost made me want to unsubscribe. ",False,False,False,False,False,False,False,False,False,False,False,False,0.020235585048794746,0.8
UgjpvWbzRLwcsHgCoAEC,4rCweDxDqdw,"If the majority of the people in Ferguson are African American than why are their elected officials not African American? The mayor, city council, and police chief are all elected officials.  Are the people in the community not stepping up to fill those roles?",False,False,False,False,False,False,False,False,False,False,False,False,0.0006602926296181977,0.5
UgjRkXbzGzSBHngCoAEC,4rCweDxDqdw,My least favorite test tube video so far.,False,False,False,False,False,False,False,False,False,False,False,False,0.000621727027464658,0.8
UgjWd_JsIlOo9XgCoAEC,4rCweDxDqdw,"heard a Billionaire funded these organised riots ,what a fucken suck joke",True,True,False,False,True,False,False,False,False,False,False,False,0.9966700673103333,0.8
UgjyZIj3j48MXngCoAEC,4rCweDxDqdw,Please slow down! I cant tell if they sped up Ms Scully or if she was talking really quickly. Great video with great information it was just a little fast. ,False,False,False,False,False,False,False,False,False,False,False,False,0.0008121530408971012,0.2
UgzaiZ1HSxzNP7RuC8V4AaABAg,4rCweDxDqdw,While i dont agree with police action to kill the boy but that does not mean you can protest by looting and destroying your own neighbourhood. That is stupid because it makes people don't want to support your struggle.,False,False,False,False,False,False,False,False,False,False,False,False,0.21076460182666779,0.8
UggLdovvjLOAV3gCoAEC,5vF4si3hoRA,Fucking savages! Protest sumthing real... Like how your government is robbing you and sendin your kids to an elegal WAR! You are the laughing stock of America congrats!,True,True,False,False,False,False,False,False,False,False,False,False,0.99898761510849,0.8
Ugh79Qc3dbNIKHgCoAEC,5vF4si3hoRA,i just came here to read the racist comments lol,False,False,False,False,False,False,False,False,False,False,False,False,0.03254628926515579,0.8
UghzXm6KuFRXiXgCoAEC,5vF4si3hoRA,sure some of the people protesting are actually protesting for what they believe in but then you have those people that are taking advantage of a sad situation just to cause so much chaos and damage to a hurting community,False,False,False,False,False,False,False,False,False,False,False,False,0.0038481326773762703,0.8
UgiTGy7BpATRg3gCoAEC,5vF4si3hoRA,We need to come togather,False,False,False,False,False,False,False,False,False,False,False,False,0.04242129996418953,0.5
UgjDbvsTSk3YqngCoAEC,5vF4si3hoRA,Dont call peacefully protest.. When you burn down a car lol,False,False,False,False,False,False,False,False,False,False,False,False,0.2298475205898285,0.8
UgjTdFn9GIs9dngCoAEC,5vF4si3hoRA,"And in this section ladies and gentlemen, you will see black people misbehaving. I wonder what would happen if everyone rioted when court decisions do not go their way.",True,False,False,False,False,True,True,False,False,False,False,False,0.07198861986398697,0.8
Ugwz4Qt5dHpq1CN3e6x4AaABAg,5vF4si3hoRA,Dirtbags all of them. Including CNN,True,True,False,False,False,False,False,False,False,False,False,False,0.0636044517159462,0.8
UgzHiTJpcabrtTKDJXJ4AaABAg,5vF4si3hoRA,Why were protesters throwing stuff at the reporters,False,False,False,False,False,False,False,False,False,False,False,False,0.0013375512789934874,0.8
Ugg6zFEJoC75_3gCoAEC,8HB18hZrhXc,Guy @ 0:34 just got a hard on.....,False,False,False,False,False,False,False,False,False,False,False,False,0.017076415941119194,0.8
Uggk77ZgVKBK7ngCoAEC,8HB18hZrhXc,"As I watched I kept muttering shoot, shoot, pull the trigger. Rubber bullets hurt like a MFer.",True,True,False,True,False,False,False,False,False,False,False,False,0.13117997348308563,0.8
UggNotjamqXzKHgCoAEC,8HB18hZrhXc,Send them to france,False,False,False,False,False,False,False,False,False,False,False,False,0.018544238060712814,0.5
UgguTFgWowTmWHgCoAEC,8HB18hZrhXc,Fun Fact: they did not have live ammo in those guns they had rubber slugs,False,False,False,False,False,False,False,False,False,False,False,False,0.02247040346264839,0.5
UghBlbV9tbPVqXgCoAEC,8HB18hZrhXc,how fucking brain dead do you have to be to let the Nazi police scum bags just take you in,True,True,False,True,False,False,False,False,False,False,False,False,0.9988083839416504,0.8
UghFKFz1sE6uOXgCoAEC,8HB18hZrhXc,"""Dis be furgusun in de unitid stateth o' murka!"" - Retard starts violent protest and then tries to pawn off the 'police state' lie when the cops arrive.",True,True,False,True,False,False,False,False,False,False,False,False,0.6460915207862854,0.8
UghJiwZHx0DaT3gCoAEC,8HB18hZrhXc,GOD bless the Police.,False,False,False,False,False,False,False,False,False,False,False,False,0.002081209095194936,0.2
UghuRUmx8vyL8HgCoAEC,8HB18hZrhXc,"USA land of the free baby. HAHAHAHA! All you people not living in USA, should be thankful everyday. This is the worse country on earth.",True,False,False,False,False,True,True,True,False,False,False,False,0.16219383478164673,0.8
UghVaJ1e2NLNB3gCoAEC,8HB18hZrhXc,Was this in Virginia?,False,False,False,False,False,False,False,False,False,False,False,False,0.0006702878745272756,0.5
UghysYA5E5uRB3gCoAEC,8HB18hZrhXc,wow need to get your shit straight they never had there weapons pointed at any one in this vid they were at the ready position due to a riot and very under understandable course of action for any one who knows anything,False,False,False,False,False,False,False,False,False,False,False,False,0.8857953548431396,0.8
Ugi_8PajECy1t3gCoAEC,8HB18hZrhXc,no dumber people on earth then americans,True,False,False,False,False,True,True,True,False,False,False,False,0.9322879910469055,0.8
Ugi4NlXtbb117ngCoAEC,8HB18hZrhXc,At .16  screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.,True,True,False,False,False,False,False,False,False,False,False,False,0.8375284671783447,0.8
Ugi8q6P9SfsxSHgCoAEC,8HB18hZrhXc,shoot first ask questions later hahahahahaha,True,True,False,True,False,False,False,False,False,False,False,False,0.03913486376404762,0.5
UgiAV0VaJLBGaXgCoAEC,8HB18hZrhXc,What police? That was the army....,False,False,False,False,False,False,False,False,False,False,False,False,0.0010314048267900944,0.5
UgibkIHcKYp4UHgCoAEC,8HB18hZrhXc,should have shot,True,True,False,True,False,False,False,False,False,False,False,False,0.7032480835914612,0.8
UgiE08q1WAgicHgCoAEC,8HB18hZrhXc,"A true dictatorship ! Let's wait and check which of the coutries will start sanctioning on U.S government? I guess none of countries, because USA is a corrupted all of countries in the world except Russia and China.",True,True,False,True,False,False,False,False,False,False,False,False,0.16439025104045868,0.8
UgimA8UbV8KGhHgCoAEC,8HB18hZrhXc,"I'm at this point where I think if a cop points a gun at me I should just, you know, do as I'm told, that something I did provoked that.",False,False,False,False,False,False,False,False,False,False,False,False,0.05736101046204567,0.8
UgirgdBRGumedHgCoAEC,8HB18hZrhXc,techno party!!!,False,False,False,False,False,False,False,False,False,False,False,False,0.002251093275845051,0.2
Ugj0Rz556abCWXgCoAEC,8HB18hZrhXc,awesome job from our law enforcement now send off to disrupt & tear down all the Islamic extremist radicals in America thanks....,True,False,False,False,False,True,False,False,False,False,True,False,0.06854155659675598,0.2
UgjJk7DGYGixbXgCoAEC,8HB18hZrhXc,to bad those weapons were not discharged,True,True,False,True,False,False,False,False,False,False,False,False,0.021623630076646805,0.8
Ugjl7AwhYA5GRngCoAEC,8HB18hZrhXc,"not once did obama show hos face in these cities ,yet they supported him......sad",False,False,False,False,False,False,False,False,False,False,False,False,0.04157150909304619,0.8
UgjP3NatTbwQvngCoAEC,8HB18hZrhXc,"Wait, so who was rioting again? The people standing boredly on the sidewalk, or the guys with guns in the middle of traffic?",False,False,False,False,False,False,False,False,False,False,False,False,0.02554168552160263,0.8
Ugjsa_VIAXYDB3gCoAEC,8HB18hZrhXc,Police cleaned that mess up quick! Nice.,True,True,False,True,False,False,False,False,False,False,False,False,0.0009944755584001541,0.2
UgjvMt-VLLvyA3gCoAEC,8HB18hZrhXc,i find this satisfying for some reason,True,True,False,True,False,False,False,False,False,False,False,False,0.0007034785230644047,0.2
Ugjzes4W9Oysw3gCoAEC,8HB18hZrhXc,Confederation ill be back?,False,False,False,False,False,False,False,False,False,False,False,False,0.03284921497106552,0.5
Ugw0Vori1c-fkupDw1d4AaABAg,8HB18hZrhXc,"Those guns use rubber bullets, stupid Russian news channel",True,True,False,False,False,False,False,False,False,False,False,False,0.9765442609786987,0.8
UgwfTwcX9w7N8Kupt_R4AaABAg,8HB18hZrhXc,Perfect police,False,False,False,False,False,False,False,False,False,False,False,False,0.0024197432212531567,0.2
UgwLke0YX9B8KLIuM3x4AaABAg,8HB18hZrhXc,Protesters suck,True,True,False,False,True,False,False,False,False,False,False,False,0.9869245290756226,0.8
Ugwo8nzTZpq35EEUSfJ4AaABAg,8HB18hZrhXc,"a rocket launcher will take care of that lightly armored vehicle, lol",True,True,False,True,False,False,False,False,False,False,False,False,0.0008039338863454759,0.5
UgwzfTejqSMgq_kKC9t4AaABAg,8HB18hZrhXc,Too bad that these were riot shotguns and not loaded with live rounds.,True,True,False,True,False,False,False,False,False,False,False,False,0.165067657828331,0.8
UgwzOgIFyi7D7CbU4Nt4AaABAg,8HB18hZrhXc,Time to test the police guns fire fire.,True,True,False,True,False,False,False,False,False,False,False,False,0.05580374225974083,0.5
Ugy3x2UAt4XUcipNTeZ4AaABAg,8HB18hZrhXc,Buy ak47 shoot all USA copa,True,True,True,False,False,False,False,False,False,False,False,False,0.006652015261352062,0.5
Ugy8ASEo1XznyO4B0tR4AaABAg,8HB18hZrhXc,"Ah, beautiful.",True,True,False,True,False,False,False,False,False,False,False,False,0.0008544762968085706,0.2
Ugyg_kgb1QWkAWdEKsd4AaABAg,8HB18hZrhXc,Kill all protesters,True,True,True,False,False,False,False,False,False,False,False,False,0.8978132009506226,0.8
UgyqcqgyR0dUfI1J59J4AaABAg,8HB18hZrhXc,I think that all you guys are doing is profiting of all these standoff’s and not caring about one side or the other.,False,False,False,False,False,False,False,False,False,False,False,False,0.01709015481173992,0.8
Ugy-S1A2qBkifEb2E-94AaABAg,8HB18hZrhXc,Blue lives let’s matter send those BLM commies our of our streets,True,False,False,False,False,True,True,False,False,False,False,False,0.2981210947036743,0.5
UgzpYKnjIcmB7Ch15YR4AaABAg,8HB18hZrhXc,"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",True,True,False,False,True,False,False,False,False,False,False,False,0.9616933465003967,0.8
UgzQ9csI7aKaeN1tmgd4AaABAg,8HB18hZrhXc,"And here you see it. They impose ""gunlaws"". In fact. Even if you had a machine gun, people could not do anything against the police. They have cars and body protection like tanks. Just wanted to say.",False,False,False,False,False,False,False,False,False,False,False,False,0.0037045255303382874,0.8
Ugg_vc9Qh3OaNHgCoAEC,9pr1oE34bIM,"Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.",True,True,False,False,True,True,True,False,False,False,False,False,0.9945241212844849,0.8
Ugg2dih3yblPRXgCoAEC,9pr1oE34bIM,What does this video have to do with what actually happen? You are simply trying to smear this young man’s image. So what he wanted to be a rapper. So what he stole some cigars? Nothing you have side in this video deserves a death sentence. Also now that they have released new video of Officer Wilson showing that he had no injuries. It shows that Officer Wilson is not being truthful about the incident. Perhaps you need to wait until all the details are out before you post a bias video. If you’re going to post a video make sure that it is accurate. Not to mention that you had more than just his friend the criminal who stated that Brown was giving up. You had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when Wilson shot him.,False,False,False,False,False,False,False,False,False,False,False,False,0.02196752279996872,0.8
Ugg3C07ZWc-6fngCoAEC,9pr1oE34bIM,Funny to thing the government can be trusted to judge itself. Fucking disgusting. ,True,True,False,True,False,False,False,False,False,False,False,False,0.9914360642433167,0.8
Ugg4cH1XN-JfmHgCoAEC,9pr1oE34bIM,"What is the relevance of marijuana here?

The autopsy shows the entry wounds spread out over the body. In close range, the spread would be tight, most hitting the same region and most likely the chest area. But from long range, the spread would be dispersed as we see in the report and the wounds are on the underside of the arms, only exposed if the arms are raised or out in a ""gesture of peace"" IE ""my hands are empty and away from my body"" pose.
This plus there were no powder burns on the body.
He was far away.",False,False,False,False,False,False,False,False,False,False,False,False,0.000899570295587182,0.5
Ugg5cceWlk2wKXgCoAEC,9pr1oE34bIM,"You know its crazy.... I actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... I took the time to look at some of Mike Browns personal profiles myself specifically his soundcloud. While I do think he is guilty of representing himself in the wrong light and maybe of stealing he still didn't deserve to die. The fact that WHITE people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. It seems you all are more like the ""animals"" you think we are..... And its especially offensive looking back at these videos 3 years later when hip/hop rnb (OUR BLACK CULTURE) is the biggest thing and media and you still dont understand our perspectives. To say Trayvon Martin was making lean in on of your other videos shows how ignorant you truly are as well. Sprite or Fanta or a CARBONATED DRINK is used when making lean....Not tea....",True,False,False,False,False,True,True,False,False,False,False,False,0.42198964953422546,0.8
Ugg6J6cjEFf8cXgCoAEC,9pr1oE34bIM,"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be. ",False,False,False,False,False,False,False,False,False,False,False,False,0.010043059475719929,0.8
Ugg7tmaAPXIEingCoAEC,9pr1oE34bIM,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",True,False,False,False,False,True,True,False,False,False,False,False,0.1935485601425171,0.8
Ugg8-b12nbu2-XgCoAEC,9pr1oE34bIM,"You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!",True,True,False,False,True,False,False,False,False,False,False,False,0.988519012928009,0.8
Ugg97M7HImLjcngCoAEC,9pr1oE34bIM,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,False,False,False,False,False,False,False,False,False,False,False,False,0.0008870692108757794,0.8
Ugg9WO2fOME-kXgCoAEC,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,True,False,False,True,False,False,False,False,False,False,False,0.7983385920524597,0.8
UggAEGisedsvsXgCoAEC,9pr1oE34bIM,What injuries did the cop get treated for? ,False,False,False,False,False,False,False,False,False,False,False,False,0.0010734546231105924,0.5
UggbUWQabAV4KHgCoAEC,9pr1oE34bIM,"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",True,True,False,False,True,True,True,False,False,False,False,False,0.6619778275489807,0.8
UggcFVNippHDgHgCoAEC,9pr1oE34bIM,Stefan - a fan of Rep. M. Rivers,False,False,False,False,False,False,False,False,False,False,False,False,0.0007489327108487487,0.5
Uggd4V1_xBv7c3gCoAEC,9pr1oE34bIM,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",True,True,True,True,False,False,False,False,False,False,False,False,0.3588973581790924,0.8
UggdUQk8ULFpYXgCoAEC,9pr1oE34bIM,Shocking truths come to light. ,False,False,False,False,False,False,False,False,False,False,False,False,0.0007540668011642992,0.8
UggdxGw2fbcT0XgCoAEC,9pr1oE34bIM,"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",True,True,False,False,False,False,False,False,False,False,False,False,0.8866721987724304,0.8
UggeJGTjxuw7BXgCoAEC,9pr1oE34bIM,You guys have to love this guy he spends 10 minutes telus how to roll a blunt,False,False,False,False,False,False,False,False,False,False,False,False,0.0266815684735775,0.2
UggF1U_TkJzTaXgCoAEC,9pr1oE34bIM,where's a taser gun when you need it???,False,False,False,False,False,False,False,False,False,False,False,False,0.02698369510471821,0.8
UggFEwIh2dDAhXgCoAEC,9pr1oE34bIM,"@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.",True,True,False,False,False,False,False,False,False,False,False,False,0.7773560285568237,0.8
UggFKCpU8q1tFHgCoAEC,9pr1oE34bIM,"Yeah of course he goes to college, and then when the money comes in from Pel the majority of Negros drop out half way through the semester.",False,False,False,False,False,False,False,False,False,False,False,False,0.3299710750579834,0.8
UgggEUGK9d1i4ngCoAEC,9pr1oE34bIM,You white folks always asked why would a cop do something that could ruin his career. My answer to this is because they know they can get away with it. They know their chief and their fellow cops will cover for them. They know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit.,False,False,False,False,False,False,False,False,False,False,False,False,0.8237837553024292,0.8
UgghcjortIFxa3gCoAEC,9pr1oE34bIM,"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",True,False,False,False,False,True,True,False,False,False,False,False,0.7898337841033936,0.8
Uggi2Qoy2TduPHgCoAEC,9pr1oE34bIM,".     Leaving out information when giving a police report because they didn't ask you for that info, *is* lying by omission. That's why it's not outright lying......because you omitted the information. These are some stupid lawyers.",True,True,False,False,False,False,False,False,False,False,False,False,0.7117695212364197,0.8
UggIA6nHLuVcm3gCoAEC,9pr1oE34bIM,mIcheal brown asked for it and got it! If you think he was shot because he was black then YOUR the racist!,False,False,False,False,False,False,False,False,False,False,False,False,0.7148364186286926,0.8
UggIbSwrByxGXXgCoAEC,9pr1oE34bIM,"OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds.  
1. Call for BACKUP   2. Use pepper spray  3. Use your baton   4. Use your taser  5. Wait for BACKUP  6. Use your GUN
HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK?
ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!",True,True,False,False,False,False,False,False,False,False,False,False,0.5227375030517578,0.8
Ugginjdj8uO0KXgCoAEC,9pr1oE34bIM,so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,False,False,False,False,False,False,False,False,False,False,False,False,0.9669404625892639,0.8
UggiR-zPsqXFt3gCoAEC,9pr1oE34bIM,Great points.  Thank you for trying to calmly dissect this.  Praying the truth comes out and that we all can handle the truth. ,False,False,False,False,False,False,False,False,False,False,False,False,0.0005407746648415923,0.2
UggiuoZhmLtpVXgCoAEC,9pr1oE34bIM,"Is the cell phone video being shown anymore? All I get is a ""sorry"" message saying it is private.",False,False,False,False,False,False,False,False,False,False,False,False,0.0009359813411720097,0.8
UggIYYD2qSkn73gCoAEC,9pr1oE34bIM,"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",False,False,False,False,False,False,False,False,False,False,False,False,0.0006124060600996017,0.5
Uggj2Z8TsnXPAngCoAEC,9pr1oE34bIM,"I guess You've never done anything wrong in your life. So according to your analysis, police has right to shoot him six time to make sure he dead. He is already dead. You are very proud of this officer. This tells me everything about you. I hope you have children.",False,False,False,False,False,False,False,False,False,False,False,False,0.33364158868789673,0.8
UggjBCQOC3WcUXgCoAEC,9pr1oE34bIM,"Looks like the media comes out with these bogus clams to cause division, side things up. The question to me isn't some much why don't people see the truth, but what is the government up to and planing on ? & why is the media fueling it for them ?",False,False,False,False,False,False,False,False,False,False,False,False,0.03523434326052666,0.8
UggJpB3REqSocXgCoAEC,9pr1oE34bIM,"Stephan Ive been watching you for quite a while and this is my first post,  can you do The truth about Henry Kissinger I would be very interested in hearing your opinion on this man ty.",False,False,False,False,False,False,False,False,False,False,False,False,0.0019026242662221193,0.2
UggJv-n9AXs0rXgCoAEC,9pr1oE34bIM,"Here is an intellectual and mature approach to this case

1- as a black man myself at 32 many of older black men or in prison, dead or stuck in the matrix as truthers struggling. Because there are no older men to guide these younger males, they often encounter police without understanding how to deal with a cop. Many of their role models come from rappers, who only advocate violence against police. So they are deers caught in the headlights of a potential life and death encounter. (Racism or Not)

2- Many black people are ranting about a hate crime, but clearly he assaulted the store clerk, which indicates the propensity of violence against Wilson. Stop pointing the finger and address the problems black teens have with their lack of male role models.

3-With that being said, black people need to address the alternatives of dealing with suspects/victims with non-lethal weaponry to deal with these encounters. If we as a race start to focus on solutions to a possible violent encounter with alternatives, then we can see progress with the police.

4- You can't go out and protest and burn down your communities in retalitation against a police, this only supports a theory that Brown was a product of a violent environment. Because how is burning down businesses going to solve the problem with the police department? This is counter-productive.

5-It was a hoax....",False,False,False,False,False,False,False,False,False,False,False,False,0.024250419810414314,0.8
UggKO3TBRdgPF3gCoAEC,9pr1oE34bIM,"it''s freaking 2014 and some people are still racist, police are still awful ",True,True,False,False,False,False,False,False,False,False,False,False,0.9642333984375,0.8
UggKptArKFf9IngCoAEC,9pr1oE34bIM,How the did he get shot 3 times in the inside of his right arm and once in the palm of his hand if he didn't have his hands in a surrender position? That's not consistent with him charging an officer. It consistent with eye witness accounts who said he was surrendering.,False,False,False,False,False,False,False,False,False,False,False,False,0.0036777365021407604,0.8
UggktxNeAtmCR3gCoAEC,9pr1oE34bIM,"Great video. Although I wish he would've focused more on all the shit police are doing, because that's the only thing keeping the rioters and their supporters from being complete idiots.",True,True,False,False,True,False,False,False,False,False,False,False,0.8957021236419678,0.8
UggKVwV2qoUGbHgCoAEC,9pr1oE34bIM,"this is going 'viral' - already viewed by 100,000 police in US.",False,False,False,False,False,False,False,False,False,False,False,False,0.0011800217907875776,0.5
Uggl6OZkHnqeeXgCoAEC,9pr1oE34bIM,a thug going to college  black people  are always  crying..    what about the American Indians  I don't see no one crying for them.....  ,True,False,False,False,False,True,True,False,False,False,False,False,0.6063061356544495,0.8
UggmBJGNC3HCN3gCoAEC,9pr1oE34bIM,"So, this guy gets high A lot ",False,False,False,False,False,False,False,False,False,False,False,False,0.03261418640613556,0.5
UggM-fFNFmNZX3gCoAEC,9pr1oE34bIM,"Michael Brown the 13th person to be shot that week in the US
Here are the others, notice they almost all share something in common.
http://tftppull.freethoughtllc.netdna-cdn.com/wp-content/uploads/2014/11/murdered-by-police.jpg",False,False,False,False,False,False,False,False,False,False,False,False,0.007194141857326031,0.8
Ugg-mmBHT4T8ongCoAEC,9pr1oE34bIM,His character does not matter he was un-armed and killed while his hands was up!!!!!! Damn you could have arrested him not kill him. What the Fuck you let OJ get away with murder and kill this boy for stealing cigars,False,False,False,False,False,False,False,False,False,False,False,False,0.996222734451294,0.8
UggmnZVP_3mtZngCoAEC,9pr1oE34bIM,"Bullshit, the best places to live in America, are completely liberal, and the worst places to live in America, are overwhelmingly republican. And that is a fact jack.",True,True,False,False,True,False,False,False,False,False,False,False,0.9484733939170837,0.8
UggmYvutq7TQT3gCoAEC,9pr1oE34bIM,internet trolling is at an all time high,False,False,False,False,False,False,False,False,False,False,False,False,0.0029687448404729366,0.8
UggN23XYVd645HgCoAEC,9pr1oE34bIM,"so you want to shoot them, can hardly wait till one of your kids gets in trouble with the police and gets killed",True,True,False,True,False,False,False,False,False,False,False,False,0.9252786636352539,0.8
Uggn2MEU8ktaUngCoAEC,9pr1oE34bIM,Another great video and thanks for not putting one out right away but thinking it thru as usual. It is sad that the Young Turks and other channels just went all cliche on everything without thinking which made them look like a bunch of hypocrites.,False,False,False,False,False,False,False,False,False,False,False,False,0.39429619908332825,0.8
UggNo3CwsWo7vHgCoAEC,9pr1oE34bIM,Blunt = addiction to tobacco . That is why the blunt  keeps calling you . This is another play of the race card .,False,False,False,False,False,False,False,False,False,False,False,False,0.006884174421429634,0.8
Ugg-OnOaqwandHgCoAEC,9pr1oE34bIM,"Cops NEED to be given a very wide latitude in self defense considering the threats they face and they if incapacitated, they have a very high chance of being executed with their own dam gun.Noone seems o care about this shit...",True,True,False,False,True,False,False,False,False,False,False,False,0.8887786269187927,0.8
